S_TKR,S_DTE,S_ADJ_PRECLOSEPRICE,S_ADJ_OPENPRICE,S_ADJ_HIGHPRICE,S_ADJ_LOWPRICE,S_ADJ_CLOSEPRICE,S_ADJ_FACTOR,S_CLOSEPRICE,S_OPENPRICE,S_HIGHPRICE,S_LOWPRICE,S_TURNVOLUME,S_TURNAMOUNT,S_RPT_DTE,S_TOT_OPER_REV,S_NET_PROFIT_EXCL,S_TOT_ASSETS,S_TOT_LIAB,S_TOT_CUR_LIAB,S_TOT_NON_CUR_LIAB,S_TOT_RIGHTS,S_TOT_LONG_LIAB,S_TOT_MV,S_FLOAT_MV,S_PE,S_PB,S_PE_TTM,S_TOT_SHR,S_A_SHR,S_FLOAT_SHR,S_TY_TOT_OPER_REV,S_TY_NET_PROFIT_EXCL,S_P3Y_TOT_OPER_REV,S_P3Y_NET_PROFIT_EXCL,S_WEIGHT300,S_WEIGHT500,S_CITICS_INDUSTRY_L1,S_DELIST,S_STSTATE
000001.SZ,20140411,663.28,662.11,671.45,656.85,665.61,58.387085,11.4,11.34,11.5,11.25,59325527,674562210.1,20131231.0,52189000000.0,15231000000.0,1.891741e+12,1.77966e+12,,,1.12081e+11,,1.08536500478e+11,63565281375.0,7.126,0.9684,7.126,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.064,0.0,40.0,0.0,0.0
000001.SZ,20140414,665.61,662.69,668.53,653.35,658.61,58.387085,11.28,11.35,11.45,11.19,42174131,476278763.7,20131231.0,52189000000.0,15231000000.0,1.891741e+12,1.77966e+12,,,1.12081e+11,,1.07394011e+11,62896173150.0,7.051,0.9582,7.051,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.069,0.0,40.0,0.0,0.0
000001.SZ,20140415,658.61,654.52,655.69,637.0,640.51,58.387085,10.97,11.21,11.23,10.91,53468878,589940428.5,20131231.0,52189000000.0,15231000000.0,1.891741e+12,1.77966e+12,,,1.12081e+11,,1.04442579846e+11,61167643569.0,6.8572,0.9318,6.8572,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.059,0.0,40.0,0.0,0.0
000001.SZ,20140416,640.51,638.17,649.85,634.08,641.67,58.387085,10.99,10.93,11.13,10.86,37664608,414021992.5,20131231.0,52189000000.0,15231000000.0,1.891741e+12,1.77966e+12,,,1.12081e+11,,1.04632994759e+11,61279161606.0,6.8697,0.9335,6.8697,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.048,0.0,40.0,0.0,0.0
000001.SZ,20140417,641.67,643.43,646.93,632.33,636.42,58.387085,10.9,11.02,11.08,10.83,30488525,333305064.8,20131231.0,52189000000.0,15231000000.0,1.891741e+12,1.77966e+12,,,1.12081e+11,,1.0377612765e+11,60777330438.0,6.8135,0.9259,6.8135,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.049,0.0,40.0,0.0,0.0
000001.SZ,20140418,636.42,633.5,635.25,625.91,630.58,58.387085,10.8,10.85,10.88,10.72,32354412,349102661.4,20131231.0,52189000000.0,15231000000.0,1.891741e+12,1.77966e+12,,,1.12081e+11,,1.02824053085e+11,60219740250.0,6.751,0.9174,6.751,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.044,0.0,40.0,0.0,0.0
000001.SZ,20140421,630.58,627.66,636.42,622.99,624.16,58.387085,10.69,10.75,10.9,10.67,29815603,321959257.9,20131231.0,52189000000.0,15231000000.0,1.891741e+12,1.77966e+12,,,1.12081e+11,,1.01776771063e+11,59606391044.0,6.6822,0.9081,6.6822,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.034,0.0,40.0,0.0,0.0
000001.SZ,20140422,624.16,625.33,652.77,623.57,645.76,58.387085,11.06,10.71,11.18,10.68,52328164,569433683.3,20131231.0,52189000000.0,15231000000.0,1.891741e+12,1.77966e+12,,,1.12081e+11,,1.05299446955e+11,61669474738.0,6.9135,0.9395,6.9135,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.041,0.0,40.0,0.0,0.0
000001.SZ,20140423,645.76,646.93,668.53,646.93,659.77,58.387085,11.3,11.08,11.45,11.08,119102811,1346115072.1,20131231.0,52189000000.0,15231000000.0,1.891741e+12,1.77966e+12,,,1.12081e+11,,1.07584425913e+11,63007691188.0,7.0635,0.9599,7.0635,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.072,0.0,40.0,0.0,0.0
000001.SZ,20140424,659.77,666.78,668.53,649.26,655.69,58.387085,11.23,11.42,11.45,11.12,63400485,712292439.1,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.06917973717e+11,62617378056.0,7.0198,0.9115,6.4038,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.097,0.0,40.0,0.0,0.0
000001.SZ,20140425,655.69,655.69,672.62,648.68,656.85,58.387085,11.25,11.23,11.52,11.11,71433523,810796667.1,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.0710838863e+11,62728896094.0,7.0323,0.9131,6.4152,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.092,0.0,40.0,0.0,0.0
000001.SZ,20140428,656.85,656.85,658.61,639.92,644.01,58.387085,11.03,11.25,11.28,10.96,52604503,582533600.7,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.05013824586e+11,61502197681.0,6.8947,0.8953,6.2898,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.106,0.0,40.0,0.0,0.0
000001.SZ,20140429,644.01,643.43,656.85,637.59,651.6,58.387085,11.16,11.02,11.25,10.92,41362159,458216051.7,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.06251521521e+11,62227064925.0,6.976,0.9058,6.3639,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.1,0.0,40.0,0.0,0.0
000001.SZ,20140430,651.6,652.77,655.1,647.51,650.43,58.387085,11.14,11.18,11.22,11.09,25959642,289386165.9,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.06061106608e+11,62115546888.0,6.9635,0.9042,6.3525,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.102,0.0,40.0,0.0,0.0
000001.SZ,20140505,650.43,648.1,648.68,632.33,641.67,58.387085,10.99,11.1,11.11,10.83,40327050,440413671.6,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.04632994759e+11,61279161606.0,6.8697,0.892,6.2669,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.099,0.0,40.0,0.0,0.0
000001.SZ,20140506,641.67,637.59,647.51,636.42,639.34,58.387085,10.95,10.92,11.09,10.9,26777091,294197723.9,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.04252164933e+11,61056125531.0,6.8447,0.8888,6.2441,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.086,0.0,40.0,0.0,0.0
000001.SZ,20140507,639.34,637.0,639.34,633.5,633.5,58.387085,10.85,10.91,10.95,10.85,24191029,263547089.5,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.03300090368e+11,60498535344.0,6.7822,0.8806,6.1871,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.081,0.0,40.0,0.0,0.0
000001.SZ,20140508,633.5,632.33,651.02,631.16,638.17,58.387085,10.93,10.83,11.15,10.81,37962091,418459589.3,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.0406175002e+11,60944607494.0,6.8322,0.8871,6.2327,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.083,0.0,40.0,0.0,0.0
000001.SZ,20140509,638.17,638.17,649.85,636.42,645.18,58.387085,11.05,10.93,11.13,10.9,32191490,354936715.3,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.05204239499e+11,61613715719.0,6.9072,0.8969,6.3012,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.09,0.0,40.0,0.0,0.0
000001.SZ,20140512,645.18,651.02,665.61,643.43,662.11,58.387085,11.34,11.15,11.4,11.02,60199194,678608670.8,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.07965255739e+11,63230727263.0,7.0885,0.9204,6.4665,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.103,0.0,40.0,0.0,0.0
000001.SZ,20140513,662.11,661.53,663.28,653.35,655.69,58.387085,11.23,11.33,11.36,11.19,30583330,344109433.5,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.06917973717e+11,62617378056.0,7.0198,0.9115,6.4038,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.108,0.0,40.0,0.0,0.0
000001.SZ,20140514,655.69,654.52,667.95,654.52,660.36,58.387085,11.31,11.21,11.44,11.21,41612180,471890560.1,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.07679633369e+11,63063450206.0,7.0698,0.918,6.4494,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.1,0.0,40.0,0.0,0.0
000001.SZ,20140515,660.36,659.77,662.69,651.02,653.35,58.387085,11.19,11.3,11.35,11.15,31262755,351067758.5,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.06537143891e+11,62394341981.0,6.9948,0.9082,6.381,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.109,0.0,40.0,0.0,0.0
000001.SZ,20140516,653.35,653.35,662.11,652.77,658.02,58.387085,11.27,11.19,11.34,11.18,31177310,351626475.5,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.07298803543e+11,62840414131.0,7.0448,0.9147,6.4266,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.112,0.0,40.0,0.0,0.0
000001.SZ,20140519,658.02,658.02,658.61,650.43,658.02,58.387085,11.27,11.27,11.28,11.14,26110555,292426266.8,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.07298803543e+11,62840414131.0,7.0448,0.9147,6.4266,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.119,0.0,40.0,0.0,0.0
000001.SZ,20140520,658.02,656.85,662.11,652.18,656.27,58.387085,11.24,11.25,11.34,11.17,20576600,231625054.1,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.07013181173e+11,62673137075.0,7.026,0.9123,6.4095,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.135,0.0,40.0,0.0,0.0
000001.SZ,20140521,656.27,653.94,664.45,646.93,661.53,58.387085,11.33,11.2,11.38,11.08,26316829,297218362.6,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.07870048282e+11,63174968244.0,7.0823,0.9196,6.4608,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.132,0.0,40.0,0.0,0.0
000001.SZ,20140522,661.53,661.53,680.79,659.19,665.03,58.387085,11.39,11.33,11.66,11.29,61914166,713100717.0,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.08441293022e+11,63509522356.0,7.1198,0.9245,6.495,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.131,0.0,40.0,0.0,0.0
000001.SZ,20140523,665.03,665.61,677.87,663.28,676.12,58.387085,11.58,11.4,11.61,11.36,41535649,478107230.2,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.10250234696e+11,64568943713.0,7.2385,0.9399,6.6034,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.139,0.0,40.0,0.0,0.0
000001.SZ,20140526,676.12,680.21,680.21,669.12,676.12,58.387085,11.58,11.65,11.65,11.46,31598919,365020286.7,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.10250234696e+11,64568943713.0,7.2385,0.9399,6.6034,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.149,0.0,40.0,0.0,0.0
000001.SZ,20140527,676.12,673.2,683.13,671.45,676.12,58.387085,11.58,11.53,11.7,11.5,28440770,329865261.6,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.10250234696e+11,64568943713.0,7.2385,0.9399,6.6034,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.144,0.0,40.0,0.0,0.0
000001.SZ,20140528,676.12,675.54,679.04,665.03,677.29,58.387085,11.6,11.57,11.63,11.39,42703763,491816863.2,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.1044064961e+11,64680461750.0,7.251,0.9415,6.6148,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.149,0.0,40.0,0.0,0.0
000001.SZ,20140529,677.29,676.71,685.46,670.87,671.45,58.387085,11.5,11.59,11.74,11.49,36223849,420664543.8,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.09488575044e+11,64122871563.0,7.1885,0.9334,6.5578,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.139,0.0,40.0,0.0,0.0
000001.SZ,20140530,671.45,670.87,678.46,669.12,671.45,58.387085,11.5,11.49,11.62,11.46,31877309,367350852.4,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.09488575044e+11,64122871563.0,7.1885,0.9334,6.5578,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.137,0.0,40.0,0.0,0.0
000001.SZ,20140603,671.45,671.45,682.55,671.45,672.04,58.387085,11.51,11.5,11.69,11.5,27811387,322371185.0,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.09583782501e+11,64178630581.0,7.1948,0.9342,6.5635,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.136,0.0,40.0,0.0,0.0
000001.SZ,20140604,672.04,672.04,672.62,656.85,661.53,58.387085,11.33,11.51,11.52,11.25,32388974,367011924.5,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.07870048282e+11,63174968244.0,7.0823,0.9196,6.4608,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.141,0.0,40.0,0.0,0.0
000001.SZ,20140605,661.53,659.77,667.95,659.19,667.36,58.387085,11.43,11.3,11.44,11.29,24629125,280049638.9,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.08822122848e+11,63732558431.0,7.1448,0.9277,6.5179,9520745656.0,5575901875.0,3908678851.0,52189000000.0,15231000000.0,,,1.134,0.0,40.0,0.0,0.0
000001.SZ,20140606,667.36,667.95,670.28,659.19,664.45,58.387085,11.38,11.44,11.48,11.29,18643555,212129090.6,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.08346085565e+11,63453539243.0,7.1135,0.9237,6.4893,9520745656.0,5575882183.0,3908678851.0,52189000000.0,15231000000.0,,,1.133,0.0,40.0,0.0,0.0
000001.SZ,20140609,664.45,662.69,673.79,660.94,670.28,58.387085,11.48,11.35,11.54,11.32,31352202,359580582.9,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.09298160131e+11,64011127461.0,7.176,0.9318,6.5464,9520745656.0,5575882183.0,3908678851.0,52189000000.0,15231000000.0,,,1.136,0.0,40.0,0.0,0.0
000001.SZ,20140610,670.28,672.62,686.05,669.7,686.05,58.387085,11.75,11.52,11.75,11.47,62198265,723590246.5,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.11868761458e+11,65516615650.0,7.3448,0.9537,6.7003,9520745656.0,5575882183.0,3908678851.0,52189000000.0,15231000000.0,,,1.146,0.0,40.0,0.0,0.0
000001.SZ,20140611,686.05,681.96,691.3,679.04,687.8,58.387085,11.78,11.68,11.84,11.63,43323327,509141980.3,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.12154383828e+11,65683892116.0,7.3636,0.9561,6.7174,9520745656.0,5575882183.0,3908678851.0,52189000000.0,15231000000.0,,,1.158,0.0,40.0,0.0,0.0
000001.SZ,20140612,687.8,683.54,694.19,682.12,689.93,71.053704,9.71,9.62,9.77,9.6,36744198,355905016.7,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.10935728382e+11,64970179200.0,7.2835,0.9582,6.6444,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.145,0.0,40.0,0.0,0.0
000001.SZ,20140613,689.93,689.22,737.54,687.8,719.06,71.053704,10.12,9.7,10.38,9.68,123950476,1246107219.1,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.15619935244e+11,67713513234.0,7.5911,0.9986,6.925,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.153,0.0,40.0,0.0,0.0
000001.SZ,20140616,719.06,714.8,727.59,711.96,719.77,71.053704,10.13,10.06,10.24,10.02,87818234,889629939.3,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.15734184192e+11,67780423821.0,7.5986,0.9996,6.9319,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.151,0.0,40.0,0.0,0.0
000001.SZ,20140617,719.77,714.09,723.33,709.12,713.38,71.053704,10.04,10.05,10.18,9.98,54184787,546274869.3,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.14705943661e+11,67178228545.0,7.5311,0.9908,6.8703,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.145,0.0,40.0,0.0,0.0
000001.SZ,20140618,713.38,713.38,714.8,697.04,700.59,71.053704,9.86,10.04,10.06,9.81,53855012,534087759.2,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.126494626e+11,65973837993.0,7.3961,0.973,6.7471,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.146,0.0,40.0,0.0,0.0
000001.SZ,20140619,700.59,700.59,706.27,687.8,694.91,71.053704,9.78,9.86,9.94,9.68,48308104,474545263.6,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.11735471017e+11,65438553304.0,7.3361,0.9651,6.6923,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.13,0.0,40.0,0.0,0.0
000001.SZ,20140620,694.91,694.19,699.88,692.06,699.88,71.053704,9.85,9.77,9.85,9.74,37207089,364389996.8,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.12535213652e+11,65906927407.0,7.3886,0.972,6.7402,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.139,0.0,40.0,0.0,0.0
000001.SZ,20140623,699.88,699.88,706.98,693.48,694.19,71.053704,9.77,9.85,9.95,9.76,43085977,423339306.4,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.11621222069e+11,65371642717.0,7.3286,0.9641,6.6855,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.141,0.0,40.0,0.0,0.0
000001.SZ,20140624,694.19,694.91,699.88,693.48,696.33,71.053704,9.8,9.78,9.85,9.76,28459321,279235066.4,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.11963968913e+11,65572374476.0,7.3511,0.9671,6.706,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.135,0.0,40.0,0.0,0.0
000001.SZ,20140625,696.33,696.33,697.04,684.96,694.19,71.053704,9.77,9.8,9.81,9.64,27126263,263555598.5,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.11621222069e+11,65371642717.0,7.3286,0.9641,6.6855,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.132,0.0,40.0,0.0,0.0
000001.SZ,20140626,694.19,689.93,698.46,689.93,697.75,71.053704,9.82,9.71,9.83,9.71,34288524,335699956.1,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.12192466808e+11,65706195648.0,7.3661,0.969,6.7197,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.133,0.0,40.0,0.0,0.0
000001.SZ,20140627,697.75,695.62,701.3,689.93,697.75,71.053704,9.82,9.79,9.87,9.71,36752084,359856078.3,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.12192466808e+11,65706195648.0,7.3661,0.969,6.7197,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.132,0.0,40.0,0.0,0.0
000001.SZ,20140630,697.75,696.33,708.41,695.62,704.14,71.053704,9.91,9.8,9.97,9.79,44723794,442037488.0,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.13220707339e+11,66308390924.0,7.4336,0.9779,6.7813,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.13,0.0,40.0,0.0,0.0
000001.SZ,20140701,704.14,704.14,706.98,698.46,700.59,71.053704,9.86,9.91,9.95,9.83,28494372,281216681.1,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.126494626e+11,65973837993.0,7.3961,0.973,6.7471,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.133,0.0,40.0,0.0,0.0
000001.SZ,20140702,700.59,700.59,703.43,697.04,702.72,71.053704,9.89,9.86,9.9,9.81,28604171,281857227.7,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.12992209443e+11,66174569752.0,7.4186,0.9759,6.7676,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.127,0.0,40.0,0.0,0.0
000001.SZ,20140703,702.72,702.72,709.83,698.46,707.69,71.053704,9.96,9.89,9.99,9.83,44690486,443709923.2,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.13791952079e+11,66642943855.0,7.4711,0.9829,6.8155,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.128,0.0,40.0,0.0,0.0
000001.SZ,20140704,707.69,708.41,711.25,700.59,704.14,71.053704,9.91,9.97,10.01,9.86,34231126,339852547.7,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.13220707339e+11,66308390924.0,7.4336,0.9779,6.7813,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.131,0.0,40.0,0.0,0.0
000001.SZ,20140707,704.14,704.14,705.56,696.33,700.59,71.053704,9.86,9.91,9.93,9.8,34306164,337859959.3,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.126494626e+11,65973837993.0,7.3961,0.973,6.7471,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.125,0.0,40.0,0.0,0.0
000001.SZ,20140708,700.59,699.17,705.56,694.19,705.56,71.053704,9.93,9.84,9.93,9.77,34608702,341179824.1,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.13449205235e+11,66442212097.0,7.4486,0.9799,6.795,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.121,0.0,40.0,0.0,0.0
000001.SZ,20140709,705.56,704.85,704.85,680.69,685.67,71.053704,9.65,9.92,9.92,9.58,58789114,573417337.1,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.10250234695e+11,64568715683.0,7.2385,0.9523,6.6034,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.127,0.0,40.0,0.0,0.0
000001.SZ,20140710,685.67,686.38,691.35,682.83,687.09,71.053704,9.67,9.66,9.73,9.61,36025783,348040176.3,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.1047873259e+11,64702536855.0,7.2535,0.9542,6.6171,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.112,0.0,40.0,0.0,0.0
000001.SZ,20140711,687.09,686.38,689.22,684.96,687.09,71.053704,9.67,9.66,9.7,9.64,31832009,307776982.6,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.1047873259e+11,64702536855.0,7.2535,0.9542,6.6171,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.12,0.0,40.0,0.0,0.0
000001.SZ,20140714,687.09,687.8,690.64,679.98,690.64,71.053704,9.72,9.68,9.72,9.57,46311613,446246580.0,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.1104997733e+11,65037089786.0,7.291,0.9592,6.6513,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.114,0.0,40.0,0.0,0.0
000001.SZ,20140715,690.64,690.64,690.64,690.64,690.64,71.053704,9.72,9.72,9.72,9.72,0,0.0,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.1104997733e+11,65037089786.0,7.291,0.9592,6.6513,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.107,0.0,40.0,0.0,0.0
000001.SZ,20140716,690.64,689.22,689.93,676.43,682.83,71.053704,9.61,9.7,9.71,9.52,61770283,592431485.3,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.09793238903e+11,64301073338.0,7.2085,0.9483,6.576,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.106,0.0,40.0,0.0,0.0
000001.SZ,20140717,682.83,682.12,683.54,677.14,681.41,71.053704,9.59,9.6,9.62,9.53,32007282,306409302.7,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.09564741007e+11,64167252166.0,7.1935,0.9463,6.5623,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.096,0.0,40.0,0.0,0.0
000001.SZ,20140718,681.41,678.56,685.67,677.14,682.12,71.053704,9.6,9.55,9.65,9.53,37511523,360507380.3,20140331.0,16100000000.0,5054000000.0,2.097102e+12,1.979802e+12,,,1.173e+11,,1.09678989955e+11,64234162752.0,7.201,0.9473,6.5692,11424894787.0,6691058620.0,4690390991.0,52189000000.0,15231000000.0,,,1.102,0.0,40.0,0.0,0.0
